InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536409,22785,"SQUARECUSHION COVER PINK UNION FLAG",1,"1.12.2010 11:45",6.75,17908,"United Kingdom"
536409,22975,"SPACEBOY CHILDRENS EGG CUP",1,"1.12.2010 11:45",1.25,17908,"United Kingdom"
536409,22972,"CHILDREN'S SPACEBOY MUG",1,"1.12.2010 11:45",1.65,17908,"United Kingdom"
536409,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"1.12.2010 11:45",2.1,17908,"United Kingdom"
536409,22568,"FELTCRAFT CUSHION OWL",1,"1.12.2010 11:45",3.75,17908,"United Kingdom"
536409,85116,"BLACK CANDELABRA T-LIGHT HOLDER",1,"1.12.2010 11:45",2.1,17908,"United Kingdom"
536409,22664,"TOY TIDY DOLLY GIRL DESIGN",1,"1.12.2010 11:45",2.1,17908,"United Kingdom"
536409,21609,"SET 12 LAVENDER  BOTANICAL T-LIGHTS",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,21866,"UNION JACK FLAG LUGGAGE TAG",1,"1.12.2010 11:45",1.25,17908,"United Kingdom"
536409,20669,"RED HEART LUGGAGE TAG",1,"1.12.2010 11:45",1.25,17908,"United Kingdom"
536409,90129F,"RED GLASS TASSLE BAG CHARM",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,90210B,"CLEAR ACRYLIC FACETED BANGLE",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,90199C,"5 STRAND GLASS NECKLACE CRYSTAL",1,"1.12.2010 11:45",6.35,17908,"United Kingdom"
536409,21955,"DOORMAT UNION JACK GUNS AND ROSES",1,"1.12.2010 11:45",7.95,17908,"United Kingdom"
536409,72802C,"VANILLA SCENT CANDLE JEWELLED BOX",1,"1.12.2010 11:45",4.25,17908,"United Kingdom"
536409,22109,"FULL ENGLISH BREAKFAST PLATE",1,"1.12.2010 11:45",3.75,17908,"United Kingdom"
536409,85116,"BLACK CANDELABRA T-LIGHT HOLDER",5,"1.12.2010 11:45",2.1,17908,"United Kingdom"
536409,22531,"MAGIC DRAWING SLATE CIRCUS PARADE  ",1,"1.12.2010 11:45",0.42,17908,"United Kingdom"
536409,21811,"CHRISTMAS HANGING HEART WITH BELL",1,"1.12.2010 11:45",1.25,17908,"United Kingdom"
536409,22183,"CAKE STAND VICTORIAN FILIGREE MED",1,"1.12.2010 11:45",6.75,17908,"United Kingdom"
536409,21678,"PAISLEY PATTERN  STICKERS",6,"1.12.2010 11:45",0.85,17908,"United Kingdom"
536409,21676,"FLOWERS  STICKERS",6,"1.12.2010 11:45",0.85,17908,"United Kingdom"
536409,84625A,"PINK NEW BAROQUECANDLESTICK CANDLE",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,84625C,"BLUE NEW BAROQUE CANDLESTICK CANDLE",3,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,21931,"JUMBO STORAGE BAG SUKI",2,"1.12.2010 11:45",1.95,17908,"United Kingdom"
536409,21866,"UNION JACK FLAG LUGGAGE TAG",1,"1.12.2010 11:45",1.25,17908,"United Kingdom"
536409,22900," SET 2 TEA TOWELS I LOVE LONDON ",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"1.12.2010 11:45",2.1,17908,"United Kingdom"
536409,22900," SET 2 TEA TOWELS I LOVE LONDON ",1,"1.12.2010 11:45",2.95,17908,"United Kingdom"
536409,22111,"SCOTTIE DOG HOT WATER BOTTLE",1,"1.12.2010 11:45",4.95,17908,"United Kingdom"
536412,22327,"ROUND SNACK BOXES SET OF 4 SKULLS",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,22327,"ROUND SNACK BOXES SET OF 4 SKULLS",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,22273,"FELTCRAFT DOLL MOLLY",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,21448,"12 DAISY PEGS IN WOOD BOX",2,"1.12.2010 11:49",1.65,17920,"United Kingdom"
536412,22749,"FELTCRAFT PRINCESS CHARLOTTE DOLL",1,"1.12.2010 11:49",3.75,17920,"United Kingdom"
536412,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",1,"1.12.2010 11:49",2.1,17920,"United Kingdom"
536412,21448,"12 DAISY PEGS IN WOOD BOX",1,"1.12.2010 11:49",1.65,17920,"United Kingdom"
536412,22273,"FELTCRAFT DOLL MOLLY",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,22749,"FELTCRAFT PRINCESS CHARLOTTE DOLL",1,"1.12.2010 11:49",3.75,17920,"United Kingdom"
536412,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",1,"1.12.2010 11:49",2.1,17920,"United Kingdom"
536412,22569,"FELTCRAFT CUSHION BUTTERFLY",2,"1.12.2010 11:49",3.75,17920,"United Kingdom"
536412,21448,"12 DAISY PEGS IN WOOD BOX",1,"1.12.2010 11:49",1.65,17920,"United Kingdom"
536412,22569,"FELTCRAFT CUSHION BUTTERFLY",2,"1.12.2010 11:49",3.75,17920,"United Kingdom"
536412,21448,"12 DAISY PEGS IN WOOD BOX",2,"1.12.2010 11:49",1.65,17920,"United Kingdom"
536412,22902,"TOTE BAG I LOVE LONDON",7,"1.12.2010 11:49",2.1,17920,"United Kingdom"
536412,21448,"12 DAISY PEGS IN WOOD BOX",2,"1.12.2010 11:49",1.65,17920,"United Kingdom"
536412,22902,"TOTE BAG I LOVE LONDON",7,"1.12.2010 11:49",2.1,17920,"United Kingdom"
536412,21708,"FOLDING UMBRELLA CREAM POLKADOT",1,"1.12.2010 11:49",4.95,17920,"United Kingdom"
536412,22900," SET 2 TEA TOWELS I LOVE LONDON ",2,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,21706,"FOLDING UMBRELLA RED/WHITE POLKADOT",1,"1.12.2010 11:49",4.95,17920,"United Kingdom"
536412,85184C,"S/4 VALENTINE DECOUPAGE HEART BOX",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,21708,"FOLDING UMBRELLA CREAM POLKADOT",1,"1.12.2010 11:49",4.95,17920,"United Kingdom"
536412,22900," SET 2 TEA TOWELS I LOVE LONDON ",2,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536412,21706,"FOLDING UMBRELLA RED/WHITE POLKADOT",1,"1.12.2010 11:49",4.95,17920,"United Kingdom"
536412,85184C,"S/4 VALENTINE DECOUPAGE HEART BOX",1,"1.12.2010 11:49",2.95,17920,"United Kingdom"
536414,22139,,56,"1.12.2010 11:52",0,,"United Kingdom"
536446,21651,"HANGING GLASS ETCHED TEALIGHT",6,"1.12.2010 12:15",1.65,15983,"United Kingdom"
536446,21651,"HANGING GLASS ETCHED TEALIGHT",6,"1.12.2010 12:15",1.65,15983,"United Kingdom"
536464,21992,"VINTAGE PAISLEY STATIONERY SET",1,"1.12.2010 12:23",2.95,17968,"United Kingdom"
536464,22945,"CHRISTMAS METAL TAGS ASSORTED ",6,"1.12.2010 12:23",0.85,17968,"United Kingdom"
536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"1.12.2010 12:23",2.1,17968,"United Kingdom"
536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"1.12.2010 12:23",2.1,17968,"United Kingdom"
536464,22945,"CHRISTMAS METAL TAGS ASSORTED ",6,"1.12.2010 12:23",0.85,17968,"United Kingdom"
536464,21992,"VINTAGE PAISLEY STATIONERY SET",1,"1.12.2010 12:23",2.95,17968,"United Kingdom"
536464,22866,"HAND WARMER SCOTTY DOG DESIGN",1,"1.12.2010 12:23",2.1,17968,"United Kingdom"
536488,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",1,"1.12.2010 12:31",2.55,17897,"United Kingdom"
536488,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",1,"1.12.2010 12:31",2.55,17897,"United Kingdom"
C536506,22960,"JAM MAKING SET WITH JARS",-6,"1.12.2010 12:38",4.25,17897,"United Kingdom"
536522,21121,"SET/10 RED POLKADOT PARTY CANDLES",1,"1.12.2010 12:49",1.25,15012,"United Kingdom"
536522,21121,"SET/10 RED POLKADOT PARTY CANDLES",1,"1.12.2010 12:49",1.25,15012,"United Kingdom"
536522,21122,"SET/10 PINK POLKADOT PARTY CANDLES",1,"1.12.2010 12:49",1.25,15012,"United Kingdom"
536522,21122,"SET/10 PINK POLKADOT PARTY CANDLES",1,"1.12.2010 12:49",1.25,15012,"United Kingdom"
536527,POST,POSTAGE,1,"1.12.2010 13:04",18,12662,Germany
536528,22865,"HAND WARMER OWL DESIGN",1,"1.12.2010 13:17",2.1,15525,"United Kingdom"
536528,84985A,"SET OF 72 GREEN PAPER DOILIES",1,"1.12.2010 13:17",1.45,15525,"United Kingdom"
536528,22865,"HAND WARMER OWL DESIGN",1,"1.12.2010 13:17",2.1,15525,"United Kingdom"
536528,84985A,"SET OF 72 GREEN PAPER DOILIES",1,"1.12.2010 13:17",1.45,15525,"United Kingdom"
536540,C2,CARRIAGE,1,"1.12.2010 14:05",50,14911,EIRE
C536543,22632,"HAND WARMER RED RETROSPOT",-1,"1.12.2010 14:30",2.1,17841,"United Kingdom"
C536543,22355,"CHARLOTTE BAG SUKI DESIGN",-2,"1.12.2010 14:30",0.85,17841,"United Kingdom"
536544,21773,"DECORATIVE ROSE BATHROOM BOTTLE",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21774,"DECORATIVE CATS BATHROOM BOTTLE",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21786,"POLKADOT RAIN HAT ",4,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,21787,"RAIN PONCHO RETROSPOT",2,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21790,"VINTAGE SNAP CARDS",9,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21791,"VINTAGE HEADS AND TAILS CARD GAME ",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21801,"CHRISTMAS TREE DECORATION WITH BELL",10,"1.12.2010 14:32",0.43,,"United Kingdom"
536544,21802,"CHRISTMAS TREE HEART DECORATION",9,"1.12.2010 14:32",0.43,,"United Kingdom"
536544,21803,"CHRISTMAS TREE STAR DECORATION",11,"1.12.2010 14:32",0.43,,"United Kingdom"
536544,21809,"CHRISTMAS HANGING TREE WITH BELL",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21810,"CHRISTMAS HANGING STAR WITH BELL",3,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21811,"CHRISTMAS HANGING HEART WITH BELL",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21821,"GLITTER STAR GARLAND WITH BELLS ",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,21822,"GLITTER CHRISTMAS TREE WITH BELLS",1,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,21823,"PAINTED METAL HEART WITH HOLLY BELL",2,"1.12.2010 14:32",2.98,,"United Kingdom"
536544,21844,"RED RETROSPOT MUG",2,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,21851,"LILAC DIAMANTE PEN IN GIFT BOX",1,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,21870,"I CAN ONLY PLEASE ONE PERSON MUG",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,21871,"SAVE THE PLANET MUG",5,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,21874,"GIN AND TONIC MUG",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,21879,"HEARTS GIFT TAPE",1,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21884,"CAKES AND BOWS GIFT  TAPE",1,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21888,"BINGO SET",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,21889,"WOODEN BOX OF DOMINOES",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",3,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21894,"POTTING SHED SEED ENVELOPES",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21911,"GARDEN METAL SIGN ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,21912,"VINTAGE SNAKES & LADDERS",3,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,21913,"VINTAGE SEASIDE JIGSAW PUZZLES",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,21914,"BLUE HARMONICA IN BOX ",3,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21915,"RED  HARMONICA IN BOX ",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21922,"UNION STRIPE WITH FRINGE  HAMMOCK",2,"1.12.2010 14:32",16.98,,"United Kingdom"
536544,21928,"JUMBO BAG SCANDINAVIAN PAISLEY",1,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,21935,"SUKI  SHOULDER BAG",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,21942,"SKULLS DESIGN FLANNEL",2,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21944,"KITTENS DESIGN FLANNEL",1,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,21949,"SET OF 6 STRAWBERRY CHOPSTICKS",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21975,"PACK OF 60 DINOSAUR CAKE CASES",1,"1.12.2010 14:32",1.28,,"United Kingdom"
536544,21977,"PACK OF 60 PINK PAISLEY CAKE CASES",1,"1.12.2010 14:32",1.28,,"United Kingdom"
536544,21982,"PACK OF 12 SUKI TISSUES ",1,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,21990,"MODERN FLORAL STATIONERY SET",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21991,"BOHEMIAN COLLAGE STATIONERY SET",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21992,"VINTAGE PAISLEY STATIONERY SET",6,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,21993,"FLORAL FOLK STATIONERY SET",4,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,22037,"ROBOT BIRTHDAY CARD",1,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22043,"CHRISTMAS CARD SCREEN PRINT ",1,"1.12.2010 14:32",0.43,,"United Kingdom"
536544,22064,"PINK DOUGHNUT TRINKET POT ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22065,"CHRISTMAS PUDDING TRINKET POT ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22067,"CHOC TRUFFLE GOLD TRINKET POT ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22068,"BLACK PIRATE TREASURE CHEST",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22069,"BROWN  PIRATE TREASURE CHEST ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22071,"SMALL WHITE RETROSPOT MUG IN BOX ",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,22075,"6 RIBBONS ELEGANT CHRISTMAS ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22076,"6 RIBBONS EMPIRE  ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22077,"6 RIBBONS RUSTIC CHARM",3,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22080,"RIBBON REEL POLKADOTS ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22081,"RIBBON REEL FLORA + FAUNA ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22082,"RIBBON REEL STRIPES DESIGN ",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22083,"PAPER CHAIN KIT RETROSPOT",4,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22086,"PAPER CHAIN KIT 50'S CHRISTMAS ",33,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22087,"PAPER BUNTING WHITE LACE",2,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22090,"PAPER BUNTING RETROSPOT",1,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22095,"LADS ONLY TISSUE BOX",2,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,22100,"SKULLS SQUARE TISSUE BOX",1,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,22107,"PIZZA PLATE IN BOX",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,22110,"BIRD HOUSE HOT WATER BOTTLE",2,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,22111,"SCOTTIE DOG HOT WATER BOTTLE",2,"1.12.2010 14:32",11.02,,"United Kingdom"
536544,22112,"CHOCOLATE HOT WATER BOTTLE",2,"1.12.2010 14:32",11.02,,"United Kingdom"
536544,22114,"HOT WATER BOTTLE TEA AND SYMPATHY",3,"1.12.2010 14:32",8.47,,"United Kingdom"
536544,22115,"METAL SIGN EMPIRE TEA",2,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22130,"PARTY CONE CHRISTMAS DECORATION ",2,"1.12.2010 14:32",8.47,,"United Kingdom"
536544,22134,"LADLE LOVE HEART RED ",1,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22135,"LADLE LOVE HEART PINK",5,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",4,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,22144,"CHRISTMAS CRAFT LITTLE FRIENDS",4,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,22149,"FELTCRAFT 6 FLOWER FRIENDS",1,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,22153,"ANGEL DECORATION STARS ON DRESS",1,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22154,"ANGEL DECORATION 3 BUTTONS ",1,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22155,"STAR DECORATION RUSTIC",3,"1.12.2010 14:32",0.85,,"United Kingdom"
536544,22156,"HEART DECORATION WITH PEARLS ",3,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,22161,"HEART DECORATION RUSTIC HANGING ",10,"1.12.2010 14:32",0.81,,"United Kingdom"
536544,22162,"HEART GARLAND RUSTIC PADDED",2,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22169,"FAMILY ALBUM WHITE PICTURE FRAME",1,"1.12.2010 14:32",16.98,,"United Kingdom"
536544,22174,"PHOTO CUBE",2,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22178,"VICTORIAN GLASS HANGING T-LIGHT",13,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,22182,"CAKE STAND VICTORIAN FILIGREE SMALL",1,"1.12.2010 14:32",4.21,,"United Kingdom"
536544,22185,"SLATE TILE NATURAL HANGING",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22189,"CREAM HEART CARD HOLDER",1,"1.12.2010 14:32",8.47,,"United Kingdom"
536544,22190,"LOCAL CAFE MUG",3,"1.12.2010 14:32",2.51,,"United Kingdom"
536544,22195,"LARGE HEART MEASURING SPOONS",1,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22196,"SMALL HEART MEASURING SPOONS",2,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,22197,"SMALL POPCORN HOLDER",2,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,22198,"LARGE POPCORN HOLDER ",4,"1.12.2010 14:32",3.36,,"United Kingdom"
536544,22203,"MILK PAN RED RETROSPOT",1,"1.12.2010 14:32",7.62,,"United Kingdom"
536544,22207,"FRYING PAN UNION FLAG",1,"1.12.2010 14:32",8.47,,"United Kingdom"
536544,22219,"LOVEBIRD HANGING DECORATION WHITE ",3,"1.12.2010 14:32",1.66,,"United Kingdom"
536544,22224,"WHITE LOVEBIRD LANTERN",1,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,22265,"EASTER DECORATION NATURAL CHICK",2,"1.12.2010 14:32",1.28,,"United Kingdom"
536544,22276,"WASH BAG VINTAGE ROSE PAISLEY",1,"1.12.2010 14:32",5.91,,"United Kingdom"
536544,DOT,"DOTCOM POSTAGE",1,"1.12.2010 14:32",569.77,,"United Kingdom"
536545,21134,,1,"1.12.2010 14:32",0,,"United Kingdom"
536546,22145,,1,"1.12.2010 14:33",0,,"United Kingdom"
536547,37509,,1,"1.12.2010 14:33",0,,"United Kingdom"
C536548,22244,"3 HOOK HANGER MAGIC GARDEN",-4,"1.12.2010 14:33",1.95,12472,Germany
C536548,22242,"5 HOOK HANGER MAGIC TOADSTOOL",-5,"1.12.2010 14:33",1.65,12472,Germany
C536548,20914,"SET/5 RED RETROSPOT LID GLASS BOWLS",-1,"1.12.2010 14:33",2.95,12472,Germany
C536548,22892,"SET OF SALT AND PEPPER TOADSTOOLS",-7,"1.12.2010 14:33",1.25,12472,Germany
C536548,22654,"DELUXE SEWING KIT ",-1,"1.12.2010 14:33",5.95,12472,Germany
C536548,22767,"TRIPLE PHOTO FRAME CORNICE ",-2,"1.12.2010 14:33",9.95,12472,Germany
C536548,22333,"RETROSPOT PARTY BAG + STICKER SET",-1,"1.12.2010 14:33",1.65,12472,Germany
C536548,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",-2,"1.12.2010 14:33",0.85,12472,Germany
C536548,22077,"6 RIBBONS RUSTIC CHARM",-6,"1.12.2010 14:33",1.65,12472,Germany
C536548,22631,"CIRCUS PARADE LUNCH BOX ",-1,"1.12.2010 14:33",1.95,12472,Germany
C536548,22168,"ORGANISER WOOD ANTIQUE WHITE ",-2,"1.12.2010 14:33",8.5,12472,Germany
C536548,21218,"RED SPOTTY BISCUIT TIN",-3,"1.12.2010 14:33",3.75,12472,Germany
C536548,20957,"PORCELAIN HANGING BELL SMALL",-1,"1.12.2010 14:33",1.45,12472,Germany
C536548,22580,"ADVENT CALENDAR GINGHAM SACK",-4,"1.12.2010 14:33",5.95,12472,Germany
536549,85226A,,1,"1.12.2010 14:34",0,,"United Kingdom"
536550,85044,,1,"1.12.2010 14:34",0,,"United Kingdom"
536552,20950,,1,"1.12.2010 14:34",0,,"United Kingdom"
536553,37461,,3,"1.12.2010 14:35",0,,"United Kingdom"
536554,84670,,23,"1.12.2010 14:35",0,,"United Kingdom"
536569,M,Manual,1,"1.12.2010 15:35",1.25,16274,"United Kingdom"
536569,M,Manual,1,"1.12.2010 15:35",18.95,16274,"United Kingdom"
536589,21777,,-10,"1.12.2010 16:50",0,,"United Kingdom"
536592,DOT,"DOTCOM POSTAGE",1,"1.12.2010 17:06",607.49,,"United Kingdom"
C536606,20914,"SET/5 RED RETROSPOT LID GLASS BOWLS",-2,"2.12.2010 09:10",2.95,14092,"United Kingdom"
C536622,22752,"SET 7 BABUSHKA NESTING BOXES",-2,"2.12.2010 10:37",8.5,12471,Germany
C536625,22839,"3 TIER CAKE TIN GREEN AND CREAM",-2,"2.12.2010 10:46",14.95,14766,"United Kingdom"
C536642,21463,"MIRRORED DISCO BALL ",-1,"2.12.2010 11:56",5.95,14390,"United Kingdom"
C536734,22780,"LIGHT GARLAND BUTTERFILES PINK",-4,"2.12.2010 12:50",4.25,16042,"United Kingdom"
C536734,85048,"15CM CHRISTMAS GLASS BALL 20 LIGHTS",-1,"2.12.2010 12:50",7.95,16042,"United Kingdom"
C536737,22798,"ANTIQUE GLASS DRESSING TABLE POT",-2,"2.12.2010 13:05",2.95,15922,"United Kingdom"
C536757,84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",-9360,"2.12.2010 14:23",0.03,15838,"United Kingdom"
C536758,21314,"SMALL GLASS HEART TRINKET POT",-1,"2.12.2010 14:25",2.1,13767,"United Kingdom"
C536760,22175,"PINK OWL SOFT TOY",-1,"2.12.2010 14:29",2.95,17547,"United Kingdom"
C536760,22273,"FELTCRAFT DOLL MOLLY",-3,"2.12.2010 14:29",2.95,17547,"United Kingdom"
536764,84952C,,-38,"2.12.2010 14:42",0,,"United Kingdom"
536765,84952C,,19,"2.12.2010 14:43",0,,"United Kingdom"
536779,"BANK CHARGES","Bank Charges",1,"2.12.2010 15:08",15,15823,"United Kingdom"
C536807,22501,"PICNIC BASKET WICKER LARGE",-2,"2.12.2010 16:45",9.95,15834,"United Kingdom"
C536807,22778,"GLASS CLOCHE SMALL",-1,"2.12.2010 16:45",3.95,15834,"United Kingdom"
C536812,22578,"WOODEN STAR CHRISTMAS SCANDINAVIAN",-36,"2.12.2010 16:58",0.85,16546,"United Kingdom"
C536812,22574,"HEART WOODEN CHRISTMAS DECORATION",-192,"2.12.2010 16:58",0.72,16546,"United Kingdom"
C536812,22593,"CHRISTMAS GINGHAM STAR",-144,"2.12.2010 16:58",0.72,16546,"United Kingdom"
C536812,22595,"CHRISTMAS GINGHAM HEART",-144,"2.12.2010 16:58",0.72,16546,"United Kingdom"
C536812,22588,"CARD HOLDER GINGHAM HEART",-192,"2.12.2010 16:58",2.1,16546,"United Kingdom"
C536812,22130,"PARTY CONE CHRISTMAS DECORATION ",-144,"2.12.2010 16:58",0.72,16546,"United Kingdom"
C536814,21527,"RED RETROSPOT TRADITIONAL TEAPOT ",-2,"2.12.2010 17:03",7.95,13958,"United Kingdom"
C536814,72799E,"IVORY PILLAR CANDLE SILVER FLOCK",-6,"2.12.2010 17:03",2.95,13958,"United Kingdom"
C536814,85066,"CREAM SWEETHEART MINI CHEST",-2,"2.12.2010 17:03",12.75,13958,"United Kingdom"
C536814,21586,"KINGS CHOICE GIANT TUBE MATCHES",-12,"2.12.2010 17:03",2.55,13958,"United Kingdom"
C536814,21258,"VICTORIAN SEWING BOX LARGE",-1,"2.12.2010 17:03",12.75,13958,"United Kingdom"
C536815,85175,"CACTI T-LIGHT CANDLES",-1,"2.12.2010 17:05",0.42,14443,"United Kingdom"
C536815,22178,"VICTORIAN GLASS HANGING T-LIGHT",-1,"2.12.2010 17:05",1.25,14443,"United Kingdom"
C536816,21129,"SILVER FISHING GNOME ",-2,"2.12.2010 17:06",6.95,14443,"United Kingdom"
C536817,22187,"GREEN CHRISTMAS TREE CARD HOLDER",-1,"2.12.2010 17:08",4.25,14156,EIRE
C536817,71477,"COLOUR GLASS. STAR T-LIGHT HOLDER",-1,"2.12.2010 17:08",3.25,14156,EIRE
C536818,84947,"ANTIQUE SILVER TEA GLASS ENGRAVED",-1,"2.12.2010 17:09",1.25,16995,"United Kingdom"
C536820,22877,"NUMBER TILE COTTAGE GARDEN 9",-1,"2.12.2010 17:14",1.95,18168,"United Kingdom"
C536820,22869,"NUMBER TILE COTTAGE GARDEN 1",-1,"2.12.2010 17:14",1.95,18168,"United Kingdom"
C536820,22878,"NUMBER TILE COTTAGE GARDEN No",-1,"2.12.2010 17:14",2.1,18168,"United Kingdom"
C536820,21843,"RED RETROSPOT CAKE STAND",-1,"2.12.2010 17:14",10.95,18168,"United Kingdom"
C536822,22847,"BREAD BIN DINER STYLE IVORY",-2,"2.12.2010 17:19",16.95,14625,"United Kingdom"
C536822,21430,"SET/3 RED GINGHAM ROSE STORAGE BOX",-1,"2.12.2010 17:19",3.75,14625,"United Kingdom"
C536825,22617,"BAKING SET SPACEBOY DESIGN",-1,"2.12.2010 17:27",4.95,15384,"United Kingdom"
C536825,22197,"SMALL POPCORN HOLDER",-2,"2.12.2010 17:27",0.85,15384,"United Kingdom"
C536826,35004B,"SET OF 3 BLACK FLYING DUCKS",-2,"2.12.2010 17:30",4.65,17924,"United Kingdom"
C536826,35004B,"SET OF 3 BLACK FLYING DUCKS",-3,"2.12.2010 17:30",4.65,17924,"United Kingdom"
C536827,21527,"RED RETROSPOT TRADITIONAL TEAPOT ",-3,"2.12.2010 17:31",6.95,13408,"United Kingdom"
C536828,22832,"BROCANTE SHELF WITH HOOKS",-1,"2.12.2010 17:35",10.75,14264,"United Kingdom"
